date,stablecoin_circulating_usd,stablecoin_change_7d_pct,all_chain_tvl_usd,all_chain_tvl_change_7d_pct,source
2022-05-19,158499144778,-1.00691675,76410100595,-15.07360377,defillama_public_aggregate_lag1
2022-05-20,159156483288,-0.43978447,78577818932,0.0469529,defillama_public_aggregate_lag1
2022-05-21,158417603244,-0.09235282,76758788918,-2.96535393,defillama_public_aggregate_lag1
2022-05-22,158475938087,0.29562718,77338562377,-2.58601633,defillama_public_aggregate_lag1
2022-05-23,158578457825,0.32541252,79962444989,-1.68897987,defillama_public_aggregate_lag1
2022-05-24,158670219361,-0.46609515,79075547304,0.73982029,defillama_public_aggregate_lag1
2022-05-25,158827028632,0.35628535,79647856279,-0.59925788,defillama_public_aggregate_lag1
2022-05-26,158969444065,0.29672039,79696901722,4.30152703,defillama_public_aggregate_lag1
2022-05-27,158594112075,-0.35334483,76396744010,-2.77568779,defillama_public_aggregate_lag1
2022-05-28,158141251758,-0.17444494,75027172350,-2.25591961,defillama_public_aggregate_lag1
2022-05-29,158317850025,-0.09975525,76147998529,-1.53941813,defillama_public_aggregate_lag1
2022-05-30,158210159072,-0.23225018,76411323436,-4.44098671,defillama_public_aggregate_lag1
2022-05-31,158731339487,0.03852023,80220833202,1.44834394,defillama_public_aggregate_lag1
2022-06-01,159296790757,0.29576964,79780797983,0.16691184,defillama_public_aggregate_lag1
2022-06-02,160264129409,0.81442402,76912007718,-3.49435667,defillama_public_aggregate_lag1
2022-06-03,159387989292,0.50057168,77393586914,1.30482381,defillama_public_aggregate_lag1
2022-06-04,159378201658,0.78218042,75703683452,0.90168812,defillama_public_aggregate_lag1
2022-06-05,159318404528,0.63199096,75349266739,-1.04892027,defillama_public_aggregate_lag1
2022-06-06,159329214489,0.7073221,75557780436,-1.11703732,defillama_public_aggregate_lag1
2022-06-07,159224391538,0.31062048,75923139213,-5.35732903,defillama_public_aggregate_lag1
2022-06-08,159107444347,-0.11886392,75975662422,-4.76948797,defillama_public_aggregate_lag1
2022-06-09,159078010669,-0.74010244,75551348176,-1.76911198,defillama_public_aggregate_lag1
2022-06-10,159146853848,-0.15128834,74888028918,-3.23742327,defillama_public_aggregate_lag1
2022-06-11,158697485989,-0.42710713,72037851845,-4.84234246,defillama_public_aggregate_lag1
2022-06-12,158416739423,-0.56595163,69114539604,-8.27443637,defillama_public_aggregate_lag1
2022-06-13,158139729196,-0.74655819,66209146580,-12.37282753,defillama_public_aggregate_lag1
2022-06-14,156870816044,-1.47815009,57505219764,-24.25863793,defillama_public_aggregate_lag1
2022-06-15,155935668777,-1.99348031,55659155326,-26.74080942,defillama_public_aggregate_lag1
2022-06-16,155143029661,-2.47361718,55353427983,-26.73403014,defillama_public_aggregate_lag1
2022-06-17,154643688106,-2.8295663,51615107270,-31.07695847,defillama_public_aggregate_lag1
2022-06-18,154095812453,-2.89965119,52342936796,-27.33967566,defillama_public_aggregate_lag1
2022-06-19,154180025567,-2.67441046,49592623169,-28.24574474,defillama_public_aggregate_lag1
2022-06-20,153950288992,-2.64920158,51466921304,-22.26614605,defillama_public_aggregate_lag1
2022-06-21,153296812292,-2.27831017,52155413457,-9.30316644,defillama_public_aggregate_lag1
2022-06-22,153414687876,-1.61668008,52489054118,-5.69556112,defillama_public_aggregate_lag1
2022-06-23,153383413427,-1.13418968,51950368157,-6.14787548,defillama_public_aggregate_lag1
2022-06-24,152987239268,-1.07113899,53533101346,3.71595484,defillama_public_aggregate_lag1
2022-06-25,152990202603,-0.71748209,54737956571,4.57563125,defillama_public_aggregate_lag1
2022-06-26,153199371691,-0.6360447,54914133988,10.73044836,defillama_public_aggregate_lag1
2022-06-27,153193419304,-0.49163252,54065787176,5.04958487,defillama_public_aggregate_lag1
2022-06-28,152962218106,-0.21826559,53602942502,2.77541476,defillama_public_aggregate_lag1
2022-06-29,152893740186,-0.33956833,52498849794,0.01866232,defillama_public_aggregate_lag1
2022-06-30,152787706050,-0.38837796,51788256871,-0.31205031,defillama_public_aggregate_lag1
2022-07-01,152663528744,-0.21159315,51319690748,-4.13465789,defillama_public_aggregate_lag1
2022-07-02,153384513551,0.25773608,51268619258,-6.33808335,defillama_public_aggregate_lag1
2022-07-03,153348368239,0.09725663,52325410069,-4.71413046,defillama_public_aggregate_lag1
2022-07-04,153224621112,0.02036759,52594176480,-2.72188897,defillama_public_aggregate_lag1
2022-07-05,153260988596,0.19532306,54033852760,0.80389292,defillama_public_aggregate_lag1
2022-07-06,153295218999,0.26258682,54241225326,3.31888325,defillama_public_aggregate_lag1
2022-07-07,153046068807,0.16909918,55076922927,6.35021577,defillama_public_aggregate_lag1
2022-07-08,152802950055,0.09132588,55649172104,8.43629666,defillama_public_aggregate_lag1
2022-07-09,152953664677,-0.28089464,55483462334,8.2210973,defillama_public_aggregate_lag1
2022-07-10,152973934393,-0.24417204,55606753756,6.27103291,defillama_public_aggregate_lag1
2022-07-11,152865402930,-0.23443894,54430041465,3.49062407,defillama_public_aggregate_lag1
2022-07-12,153033567872,-0.14838787,52809439598,-2.26601121,defillama_public_aggregate_lag1
2022-07-13,152730651477,-0.36828776,51649030159,-4.77901292,defillama_public_aggregate_lag1
2022-07-14,152735818223,-0.20271712,52788253883,-4.1554047,defillama_public_aggregate_lag1
2022-07-15,152809370833,0.004202,53966175759,-3.02429718,defillama_public_aggregate_lag1
2022-07-16,152258105635,-0.45475147,54480326450,-1.80799078,defillama_public_aggregate_lag1
2022-07-17,152317341745,-0.42921864,55810621259,0.36662364,defillama_public_aggregate_lag1
2022-07-18,152412018425,-0.29659066,55625692625,2.19667509,defillama_public_aggregate_lag1
2022-07-19,152660769584,-0.24360557,58973565170,11.67239346,defillama_public_aggregate_lag1
2022-07-20,152570537599,-0.10483415,59153674658,14.53007825,defillama_public_aggregate_lag1
2022-07-21,152764751593,0.01894341,58466423060,10.75650123,defillama_public_aggregate_lag1
2022-07-22,152712129660,-0.06363561,59262821713,9.81475133,defillama_public_aggregate_lag1
2022-07-23,152843691759,0.38460095,59188785311,8.64249385,defillama_public_aggregate_lag1
2022-07-24,152948190147,0.41416716,59241618513,6.14757044,defillama_public_aggregate_lag1
2022-07-25,152932405690,0.34143453,59838973443,7.57434311,defillama_public_aggregate_lag1
2022-07-26,152907898899,0.16188135,57298898903,-2.83968972,defillama_public_aggregate_lag1
2022-07-27,152829637494,0.16982302,57166950568,-3.35858102,defillama_public_aggregate_lag1
2022-07-28,152905558958,0.09217268,60032847182,2.67918583,defillama_public_aggregate_lag1
2022-07-29,152712189988,0.0000395,61735422217,4.17226253,defillama_public_aggregate_lag1
2022-07-30,152828151594,-0.01016736,61272387025,3.52026436,defillama_public_aggregate_lag1
2022-07-31,152833987943,-0.07466725,61344879412,3.55030965,defillama_public_aggregate_lag1
2022-08-01,152833041936,-0.06497233,61036172721,2.00070156,defillama_public_aggregate_lag1
2022-08-02,153097134125,0.12375765,60465383949,5.52625811,defillama_public_aggregate_lag1
2022-08-03,153030596754,0.13149234,59424596788,3.94921576,defillama_public_aggregate_lag1
2022-08-04,153020117328,0.074921,60121438627,0.14757162,defillama_public_aggregate_lag1
2022-08-05,152940674070,0.14961745,60910934957,-1.33551733,defillama_public_aggregate_lag1
2022-08-06,153105336268,0.18137017,62005877917,1.19709861,defillama_public_aggregate_lag1
2022-08-07,153138488098,0.19923589,61448299598,0.16858813,defillama_public_aggregate_lag1
2022-08-08,153056197389,0.14601257,62564971581,2.50474234,defillama_public_aggregate_lag1
2022-08-09,152821750179,-0.17987531,62818095839,3.89100629,defillama_public_aggregate_lag1
2022-08-10,152750660561,-0.18292825,61075515010,2.7781732,defillama_public_aggregate_lag1
2022-08-11,153033620298,0.00882431,63849284965,6.2005275,defillama_public_aggregate_lag1
2022-08-12,152981946072,0.02698563,63633578021,4.46987567,defillama_public_aggregate_lag1
2022-08-13,152815246311,-0.18947083,64150485886,3.45871721,defillama_public_aggregate_lag1
2022-08-14,153052198595,-0.05634737,64304402283,4.64797676,defillama_public_aggregate_lag1
2022-08-15,152536438261,-0.33958712,63340358999,1.23933153,defillama_public_aggregate_lag1
2022-08-16,152841879383,0.01317169,62670228537,-0.23538966,defillama_public_aggregate_lag1
2022-08-17,152724168260,-0.01734349,62832508280,2.87675555,defillama_public_aggregate_lag1
2022-08-18,152690537523,-0.22418784,61693185617,-3.37685747,defillama_public_aggregate_lag1
2022-08-19,152470975082,-0.33400738,60899352386,-4.29682837,defillama_public_aggregate_lag1
2022-08-20,152367337262,-0.29310495,57841866335,-9.83409473,defillama_public_aggregate_lag1
2022-08-21,152282317340,-0.50301875,57486675175,-10.60227118,defillama_public_aggregate_lag1
2022-08-22,152234784913,-0.19775822,58348860934,-7.88043854,defillama_public_aggregate_lag1
2022-08-23,152034289031,-0.5283829,58360857281,-6.87626542,defillama_public_aggregate_lag1
2022-08-24,152158530460,-0.37036561,58559155687,-6.80118097,defillama_public_aggregate_lag1
2022-08-25,152194411557,-0.32492254,58732062226,-4.79975764,defillama_public_aggregate_lag1
2022-08-26,152204960264,-0.17446915,59116929512,-2.92683387,defillama_public_aggregate_lag1
2022-08-27,152292982406,-0.04879973,56329819110,-2.61410518,defillama_public_aggregate_lag1
2022-08-28,152361362480,0.05190697,55997160134,-2.59106138,defillama_public_aggregate_lag1
2022-08-29,152140370272,-0.0620191,54962110996,-5.804312,defillama_public_aggregate_lag1
2022-08-30,152275885173,0.15890898,56594665638,-3.02632916,defillama_public_aggregate_lag1
2022-08-31,152599035949,0.2895043,56420753103,-3.65169641,defillama_public_aggregate_lag1
2022-09-01,152389636805,0.1282736,56083185032,-4.51010418,defillama_public_aggregate_lag1
2022-09-02,152314925267,0.07224798,56654981616,-4.16453953,defillama_public_aggregate_lag1
2022-09-03,152120765301,-0.11308276,56538773713,0.37094847,defillama_public_aggregate_lag1
2022-09-04,152142773500,-0.14346746,56268300084,0.48420304,defillama_public_aggregate_lag1
2022-09-05,151999751305,-0.09242712,56231620332,2.30978999,defillama_public_aggregate_lag1
2022-09-06,151896505206,-0.24913989,56919960809,0.57478062,defillama_public_aggregate_lag1
2022-09-07,151910082825,-0.45147934,54474292720,-3.44990146,defillama_public_aggregate_lag1
2022-09-08,152011707374,-0.24800206,55471805637,-1.09012959,defillama_public_aggregate_lag1
2022-09-09,152163017507,-0.09973268,55490563865,-2.05527867,defillama_public_aggregate_lag1
2022-09-10,152272290976,0.0996088,56893812017,0.62795544,defillama_public_aggregate_lag1
2022-09-11,152395436852,0.1660699,57612804126,2.38945204,defillama_public_aggregate_lag1
2022-09-12,152385513269,0.25379118,56973315354,1.31899991,defillama_public_aggregate_lag1
2022-09-13,152330872619,0.28596274,56495390113,-0.74590827,defillama_public_aggregate_lag1
2022-09-14,152345006191,0.28630316,53467315583,-1.84853641,defillama_public_aggregate_lag1
2022-09-15,151977282591,-0.02264614,52445225358,-5.45606952,defillama_public_aggregate_lag1
2022-09-16,151746440370,-0.27377029,51402714036,-7.36674769,defillama_public_aggregate_lag1
2022-09-17,151593630116,-0.44568901,51674736255,-9.17336276,defillama_public_aggregate_lag1
2022-09-18,151672147751,-0.47461336,52291713971,-9.23595065,defillama_public_aggregate_lag1
2022-09-19,151612209732,-0.50746526,50813315706,-10.81207862,defillama_public_aggregate_lag1
2022-09-20,151760430439,-0.37447575,51189934528,-9.39095309,defillama_public_aggregate_lag1
2022-09-21,152015582173,-0.21623552,51041066177,-4.53781788,defillama_public_aggregate_lag1
2022-09-22,151863974857,-0.0745557,49981955926,-4.69684212,defillama_public_aggregate_lag1
2022-09-23,151864979297,0.07811645,51643938542,0.4692836,defillama_public_aggregate_lag1
2022-09-24,151661881491,0.04502259,51838665045,0.31723198,defillama_public_aggregate_lag1
2022-09-25,151620437493,-0.03409344,51649572953,-1.22799765,defillama_public_aggregate_lag1
2022-09-26,151340517326,-0.17920219,51458339533,1.26939921,defillama_public_aggregate_lag1
2022-09-27,150597739297,-0.7661359,52204728327,1.98240886,defillama_public_aggregate_lag1
2022-09-28,150487696958,-1.00508461,52161392337,2.19495054,defillama_public_aggregate_lag1
2022-09-29,149988645060,-1.2348747,52400441691,4.83871773,defillama_public_aggregate_lag1
2022-09-30,149499660119,-1.55751457,52395871663,1.45599492,defillama_public_aggregate_lag1
2022-10-01,148247368029,-2.25139859,52302377482,0.89453005,defillama_public_aggregate_lag1
2022-10-02,148255813414,-2.21910986,52671187980,1.97797381,defillama_public_aggregate_lag1
2022-10-03,148285671461,-2.01852479,52160849313,1.36520103,defillama_public_aggregate_lag1
2022-10-04,148065422909,-1.68151023,52942534690,1.41329413,defillama_public_aggregate_lag1
2022-10-05,148028552799,-1.63411642,53436754359,2.44503063,defillama_public_aggregate_lag1
2022-10-06,148098167043,-1.26041409,53503083193,2.10425994,defillama_public_aggregate_lag1
2022-10-07,148139349891,-0.90990858,53378271859,1.87495725,defillama_public_aggregate_lag1
2022-10-08,148305018403,0.03888796,52785822101,0.92432628,defillama_public_aggregate_lag1
2022-10-09,148316236619,0.04075604,52554783368,-0.22100244,defillama_public_aggregate_lag1
2022-10-10,148300398649,0.00993163,52644640234,0.92749817,defillama_public_aggregate_lag1
2022-10-11,148102920497,0.02532501,51951383752,-1.87212596,defillama_public_aggregate_lag1
2022-10-12,147995883556,-0.02206956,51926693231,-2.82588482,defillama_public_aggregate_lag1
2022-10-13,147485526756,-0.41367176,51601923872,-3.55336404,defillama_public_aggregate_lag1
2022-10-14,147060157172,-0.72849835,51115959817,-4.23826393,defillama_public_aggregate_lag1
2022-10-15,146643247363,-1.12050897,51095946985,-3.20138069,defillama_public_aggregate_lag1
2022-10-16,146628630690,-1.13784301,50951278196,-3.05111175,defillama_public_aggregate_lag1
2022-10-17,146555979156,-1.17627431,51370209670,-2.42081731,defillama_public_aggregate_lag1
2022-10-18,146361958944,-1.17550792,51766747276,-0.35540242,defillama_public_aggregate_lag1
2022-10-19,146267526538,-1.16784128,51325130043,-1.15848545,defillama_public_aggregate_lag1
2022-10-20,146178122653,-0.88646265,50753732892,-1.64371968,defillama_public_aggregate_lag1
2022-10-21,145772402320,-0.87566536,50203716823,-1.78465395,defillama_public_aggregate_lag1
2022-10-22,145572640625,-0.73007572,50248724914,-1.65810034,defillama_public_aggregate_lag1
2022-10-23,145632327322,-0.67947396,50366446640,-1.14782509,defillama_public_aggregate_lag1
2022-10-24,145665641345,-0.60750699,51227826185,-0.27717131,defillama_public_aggregate_lag1
2022-10-25,145340003450,-0.69823846,50649486542,-2.15825949,defillama_public_aggregate_lag1
2022-10-26,145220004099,-0.71616883,52316275776,1.93111198,defillama_public_aggregate_lag1
2022-10-27,145406750198,-0.5276935,53564654179,5.53835379,defillama_public_aggregate_lag1
2022-10-28,145329325883,-0.30395084,52906798458,5.38422612,defillama_public_aggregate_lag1
2022-10-29,145440460393,-0.09080019,53455901874,6.38260367,defillama_public_aggregate_lag1
2022-10-30,145544750521,-0.06013555,54331212106,7.87183875,defillama_public_aggregate_lag1
2022-10-31,145639694887,-0.01781234,53986630970,5.38536376,defillama_public_aggregate_lag1
2022-11-01,145218376181,-0.08368465,53443345809,5.51606632,defillama_public_aggregate_lag1
2022-11-02,145240308198,0.01398161,53273830886,1.83031972,defillama_public_aggregate_lag1
2022-11-03,145105309553,-0.20730856,52489680114,-2.00687203,defillama_public_aggregate_lag1
2022-11-04,145239425891,-0.0618595,52853655474,-0.10044642,defillama_public_aggregate_lag1
2022-11-05,145414801244,-0.01764237,54611395078,2.1615821,defillama_public_aggregate_lag1
2022-11-06,145461251733,-0.05736984,54493723853,0.29911305,defillama_public_aggregate_lag1
2022-11-07,145820548890,0.12417906,53482725058,-0.93339018,defillama_public_aggregate_lag1
2022-11-08,146804845954,1.09247178,53274136758,-0.31661388,defillama_public_aggregate_lag1
2022-11-09,147100056756,1.2804631,48134192394,-9.6475857,defillama_public_aggregate_lag1
2022-11-10,145340576354,0.16213521,42712541027,-18.62678352,defillama_public_aggregate_lag1
2022-11-11,145762480474,0.36013264,44466579457,-15.86848808,defillama_public_aggregate_lag1
2022-11-12,145596596170,0.12501817,43489854677,-20.36487144,defillama_public_aggregate_lag1
2022-11-13,144925359847,-0.36840869,42780462192,-21.49469853,defillama_public_aggregate_lag1
2022-11-14,144756738409,-0.729534,41909028218,-21.6400657,defillama_public_aggregate_lag1
2022-11-15,144582168711,-1.51403534,42089362609,-20.99475436,defillama_public_aggregate_lag1
2022-11-16,144629322669,-1.67962824,42405894314,-11.90068389,defillama_public_aggregate_lag1
2022-11-17,144210345085,-0.77764331,41745389998,-2.26432567,defillama_public_aggregate_lag1
2022-11-18,143848646324,-1.31298133,41855154373,-5.87278157,defillama_public_aggregate_lag1
2022-11-19,144038279532,-1.07029744,41750228403,-4.00007378,defillama_public_aggregate_lag1
2022-11-20,144068839763,-0.59100773,41495187388,-3.00434997,defillama_public_aggregate_lag1
2022-11-21,144102429484,-0.45200585,40276375191,-3.89570719,defillama_public_aggregate_lag1
2022-11-22,143250860856,-0.92079671,40026285300,-4.90165966,defillama_public_aggregate_lag1
2022-11-23,143249926867,-0.9537456,40019462784,-5.62759392,defillama_public_aggregate_lag1
2022-11-24,142611228750,-1.10887768,40548589546,-2.86690447,defillama_public_aggregate_lag1
2022-11-25,142860699045,-0.68679637,40287398534,-3.74566971,defillama_public_aggregate_lag1
2022-11-26,142561523105,-1.02525275,40235975873,-3.62693233,defillama_public_aggregate_lag1
2022-11-27,142738408946,-0.92346882,40737803462,-1.82523317,defillama_public_aggregate_lag1
2022-11-28,142732619105,-0.95058104,40485478241,0.51917048,defillama_public_aggregate_lag1
2022-11-29,141689098658,-1.09022884,39828818256,-0.49334342,defillama_public_aggregate_lag1
2022-11-30,141060756851,-1.5282172,40847105836,2.06810135,defillama_public_aggregate_lag1
2022-12-01,140911454436,-1.19189374,41392130781,2.08032201,defillama_public_aggregate_lag1
2022-12-02,140745840430,-1.48036418,41444164615,2.87128512,defillama_public_aggregate_lag1
2022-12-03,141006889555,-1.0905001,40931443635,1.72847246,defillama_public_aggregate_lag1
2022-12-04,141176178083,-1.09447126,40910683926,0.42437355,defillama_public_aggregate_lag1
2022-12-05,141280980585,-1.01703348,41517865709,2.5500192,defillama_public_aggregate_lag1
2022-12-06,141031306910,-0.46425008,40991080408,2.9181437,defillama_public_aggregate_lag1
2022-12-07,140892699531,-0.11913825,41371386697,1.28352022,defillama_public_aggregate_lag1
2022-12-08,140728332181,-0.12995555,41338139048,-0.13043961,defillama_public_aggregate_lag1
2022-12-09,140665248584,-0.05726055,41485318291,0.09929908,defillama_public_aggregate_lag1
2022-12-10,140587487802,-0.29743352,41449849861,1.26652319,defillama_public_aggregate_lag1
2022-12-11,140634134203,-0.38394854,41739424627,2.02573172,defillama_public_aggregate_lag1
2022-12-12,140748682010,-0.37676591,41287854058,-0.55400644,defillama_public_aggregate_lag1
2022-12-13,140396114017,-0.45039141,41250994436,0.6340746,defillama_public_aggregate_lag1
2022-12-14,140008478227,-0.6275849,41364628250,-0.01633604,defillama_public_aggregate_lag1
2022-12-15,139796532354,-0.66212668,41274625578,-0.15364376,defillama_public_aggregate_lag1
2022-12-16,139827012912,-0.59590814,40614245902,-2.09971244,defillama_public_aggregate_lag1
2022-12-17,139367752776,-0.86759856,38798553752,-6.39639496,defillama_public_aggregate_lag1
2022-12-18,139538766142,-0.77887781,39018401459,-6.51907206,defillama_public_aggregate_lag1
2022-12-19,139561090303,-0.84376755,39123681746,-5.24166819,defillama_public_aggregate_lag1
2022-12-20,139197132905,-0.85399879,38509086009,-6.64689049,defillama_public_aggregate_lag1
2022-12-21,138935084247,-0.76666356,39086935648,-5.50637755,defillama_public_aggregate_lag1
2022-12-22,138709461547,-0.77760928,39073476954,-5.3329342,defillama_public_aggregate_lag1
2022-12-23,138566492407,-0.90148568,39064498652,-3.81577256,defillama_public_aggregate_lag1
2022-12-24,138066241077,-0.93386861,39005511214,0.5334154,defillama_public_aggregate_lag1
2022-12-25,138112325948,-1.0222537,39053534472,0.09004216,defillama_public_aggregate_lag1
2022-12-26,138119567624,-1.03289726,38674692467,-1.1476151,defillama_public_aggregate_lag1
2022-12-27,138102727108,-0.78622725,38866425924,0.92793663,defillama_public_aggregate_lag1
2022-12-28,137634147686,-0.93636288,38661775284,-1.0877301,defillama_public_aggregate_lag1
2022-12-29,137674202313,-0.74635084,38407542009,-1.70431453,defillama_public_aggregate_lag1
2022-12-30,137585903468,-0.70766671,38400326799,-1.70019295,defillama_public_aggregate_lag1
2022-12-31,137457066907,-0.44121877,38288239989,-1.83889713,defillama_public_aggregate_lag1
2023-01-01,137354723242,-0.54854098,37829793308,-3.13349657,defillama_public_aggregate_lag1
2023-01-02,137454973923,-0.48117273,38110164821,-1.45968231,defillama_public_aggregate_lag1
2023-01-03,137442015493,-0.4784204,38311992640,-1.42650957,defillama_public_aggregate_lag1
2023-01-04,137110563314,-0.38041749,38351600789,-0.80227691,defillama_public_aggregate_lag1
2023-01-05,137062846905,-0.44405952,38991377243,1.5201057,defillama_public_aggregate_lag1
2023-01-06,136772164881,-0.59144038,38877428479,1.24244172,defillama_public_aggregate_lag1
2023-01-07,136459013265,-0.72608391,38958681021,1.75103643,defillama_public_aggregate_lag1
2023-01-08,136596474461,-0.55203692,39059741867,3.25126957,defillama_public_aggregate_lag1
2023-01-09,136575021783,-0.64017483,39790858629,4.41009325,defillama_public_aggregate_lag1
2023-01-10,136326203322,-0.81184212,40144544880,4.78323395,defillama_public_aggregate_lag1
2023-01-11,136506356344,-0.44067135,40341462192,5.18847026,defillama_public_aggregate_lag1
2023-01-12,136572855908,-0.35749367,41421048745,6.23130465,defillama_public_aggregate_lag1
2023-01-13,136671912282,-0.07329898,41681982578,7.21383643,defillama_public_aggregate_lag1
2023-01-14,136420249118,-0.02840717,43849518148,12.55390839,defillama_public_aggregate_lag1
2023-01-15,136612025328,0.01138453,43832262452,12.21851543,defillama_public_aggregate_lag1
2023-01-16,136787130533,0.15530567,44211522758,11.10974802,defillama_public_aggregate_lag1
2023-01-17,136710186110,0.2816647,44251272851,10.22985311,defillama_public_aggregate_lag1
2023-01-18,136254621761,-0.18441235,44395950088,10.05042375,defillama_public_aggregate_lag1
2023-01-19,136136583497,-0.31944299,43424738535,4.83737098,defillama_public_aggregate_lag1
2023-01-20,136088256279,-0.42704898,44106885868,5.81762944,defillama_public_aggregate_lag1
2023-01-21,136280273037,-0.10260653,46116919548,5.17086959,defillama_public_aggregate_lag1
2023-01-22,136562513589,-0.03624259,45982084502,4.90465682,defillama_public_aggregate_lag1
2023-01-23,136658943316,-0.09371292,46078757084,4.22341102,defillama_public_aggregate_lag1
2023-01-24,136496759260,-0.15611627,46336844790,4.71302135,defillama_public_aggregate_lag1
2023-01-25,136518041461,0.193329,45611038582,2.73693544,defillama_public_aggregate_lag1
2023-01-26,136806901696,0.49238653,46800498463,7.77381751,defillama_public_aggregate_lag1
2023-01-27,137016558937,0.68213282,46507707762,5.44319066,defillama_public_aggregate_lag1
2023-01-28,136844934538,0.4143384,46994449353,1.90283699,defillama_public_aggregate_lag1
2023-01-29,137001726301,0.32162026,46839872353,1.86548274,defillama_public_aggregate_lag1
2023-01-30,136954238448,0.21608182,47794347449,3.72316979,defillama_public_aggregate_lag1
2023-01-31,136622261802,0.09194544,46304324254,-0.07018289,defillama_public_aggregate_lag1
2023-02-01,136701038486,0.13404604,46768711351,2.53814165,defillama_public_aggregate_lag1
2023-02-02,136648060543,-0.1161061,48473632845,3.57503539,defillama_public_aggregate_lag1
2023-02-03,136920131292,-0.07037664,48041244317,3.29738151,defillama_public_aggregate_lag1
2023-02-04,136640143005,-0.14965226,48249049120,2.66967649,defillama_public_aggregate_lag1
2023-02-05,136664055095,-0.24647223,48182484371,2.86638701,defillama_public_aggregate_lag1
2023-02-06,136708667208,-0.17930897,47766622593,-0.05800865,defillama_public_aggregate_lag1
2023-02-07,136596615395,-0.01877176,47564048201,2.72053197,defillama_public_aggregate_lag1
2023-02-08,136440741078,-0.19041363,48737422542,4.20946213,defillama_public_aggregate_lag1
2023-02-09,136312002815,-0.24592938,48261021642,-0.43861207,defillama_public_aggregate_lag1
2023-02-10,136174027423,-0.54491904,46166303789,-3.90277262,defillama_public_aggregate_lag1
2023-02-11,136181813978,-0.3354278,45962382763,-4.73929828,defillama_public_aggregate_lag1
2023-02-12,136176267826,-0.35692433,46466617377,-3.56118414,defillama_public_aggregate_lag1
2023-02-13,136121109034,-0.42978853,46226111244,-3.22507907,defillama_public_aggregate_lag1
2023-02-14,136233489369,-0.26583823,45877360197,-3.54614056,defillama_public_aggregate_lag1
2023-02-15,136088895947,-0.25787395,46664603028,-4.25303474,defillama_public_aggregate_lag1
2023-02-16,135703043005,-0.44673968,49382201426,2.323158,defillama_public_aggregate_lag1
2023-02-17,135833107481,-0.25035607,48492177192,5.03803253,defillama_public_aggregate_lag1
2023-02-18,135770978035,-0.30168194,49791248446,8.3304334,defillama_public_aggregate_lag1
2023-02-19,135788590695,-0.28468773,50091918519,7.80194761,defillama_public_aggregate_lag1
2023-02-20,135838652785,-0.20750363,49805107643,7.74236963,defillama_public_aggregate_lag1
2023-02-21,135504034616,-0.53544452,50458989077,9.98668812,defillama_public_aggregate_lag1
2023-02-22,135272901820,-0.59960375,49428948146,5.92385864,defillama_public_aggregate_lag1
2023-02-23,135012058601,-0.50918858,49179757666,-0.40995289,defillama_public_aggregate_lag1
2023-02-24,134871069073,-0.70825031,49204757706,1.46947519,defillama_public_aggregate_lag1
2023-02-25,134855093502,-0.67458049,48249281547,-3.0968633,defillama_public_aggregate_lag1
2023-02-26,134976439527,-0.59809971,47982974750,-4.21014773,defillama_public_aggregate_lag1
2023-02-27,134897788649,-0.69263359,48994093569,-1.62837531,defillama_public_aggregate_lag1
2023-02-28,134598011067,-0.66863216,48999154018,-2.89311198,defillama_public_aggregate_lag1
2023-03-01,134455610391,-0.60417971,48681454178,-1.51225951,defillama_public_aggregate_lag1
2023-03-02,134286929536,-0.53708467,49560700716,0.77459318,defillama_public_aggregate_lag1
2023-03-03,134462132798,-0.30320533,49180644869,-0.04900509,defillama_public_aggregate_lag1
2023-03-04,134487439968,-0.27262859,47679836989,-1.18021355,defillama_public_aggregate_lag1
2023-03-05,134578051700,-0.2951536,47593363021,-0.81197911,defillama_public_aggregate_lag1
2023-03-06,134646041124,-0.18662094,47671586657,-2.69931907,defillama_public_aggregate_lag1
2023-03-07,134442923214,-0.11522299,47606805076,-2.84157751,defillama_public_aggregate_lag1
2023-03-08,134466136644,0.00782879,47400353367,-2.63159931,defillama_public_aggregate_lag1
2023-03-09,134364643505,0.05787158,46447308793,-6.28197721,defillama_public_aggregate_lag1
2023-03-10,134371491348,-0.06741039,44223627066,-10.07920457,defillama_public_aggregate_lag1
2023-03-11,134015399006,-0.3509926,43815315154,-8.10514901,defillama_public_aggregate_lag1
2023-03-12,131234867571,-2.48419715,42178779721,-11.37676129,defillama_public_aggregate_lag1
2023-03-13,134768059720,0.09062175,45562901588,-4.42335827,defillama_public_aggregate_lag1
2023-03-14,133438643231,-0.74699356,46456015841,-2.41727886,defillama_public_aggregate_lag1
2023-03-15,132321136166,-1.59519752,46902140462,-1.05107424,defillama_public_aggregate_lag1
2023-03-16,132679479135,-1.25417247,45752624349,-1.49563982,defillama_public_aggregate_lag1
2023-03-17,132774050347,-1.18882434,45655156374,3.23702374,defillama_public_aggregate_lag1
2023-03-18,132755579538,-0.94005575,48139851899,9.86992044,defillama_public_aggregate_lag1
2023-03-19,133136757166,1.44922583,47953194447,13.6903314,defillama_public_aggregate_lag1
2023-03-20,132866172521,-1.41122993,48127941787,5.62966824,defillama_public_aggregate_lag1
2023-03-21,133171107299,-0.20049359,48107053114,3.55397949,defillama_public_aggregate_lag1
2023-03-22,132992860397,0.50764696,48907741180,4.276139,defillama_public_aggregate_lag1
